publication,filename,archiveType,variableType,proxyObservationType,units,rank,interpretation/variable,interpretation/variableDetail,inferredVariable,inferredVarUnits
PAGES2kv2,NAm-Athabasca.Schweingruber.1996.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Athabasca.Schweingruber.1996.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Athabasca.Schweingruber.1996.lpd,tree,measured,Trsgi,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Athabasca.Schweingruber.1996.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Athabasca.Schweingruber.1996.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Athabasca.Schweingruber.1996.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Athabasca.Schweingruber.1996.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Athabasca.Schweingruber.1996.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Athabasca.Schweingruber.1996.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Athabasca.Schweingruber.1996.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Athabasca.Schweingruber.1996.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-AthabascaGlacier.Schweingruber.1996.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-AthabascaGlacier.Schweingruber.1996.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-AthabascaGlacier.Schweingruber.1996.lpd,tree,measured,Density,g/cm3,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-AthabascaGlacier.Schweingruber.1996.lpd,tree,measured,MXD,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-AthabascaGlacier.Schweingruber.1996.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-AthabascaGlacier.Schweingruber.1996.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-AthabascaGlacier.Schweingruber.1996.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-AthabascaGlacier.Schweingruber.1996.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-AthabascaGlacier.Schweingruber.1996.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-AthabascaGlacier.Schweingruber.1996.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-AthabascaGlacier.Schweingruber.1996.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-AthabascaGlacier.Schweingruber.1996.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-AthabascaGlacier2.Luckman.2005.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-AthabascaGlacier2.Luckman.2005.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-AthabascaGlacier2.Luckman.2005.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-AthabascaGlacier2.Luckman.2005.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-AthabascaGlacier2.Luckman.2005.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-AthabascaGlacier2.Luckman.2005.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-AthabascaGlacier2.Luckman.2005.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-AthabascaGlacier2.Luckman.2005.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-AthabascaGlacier2.Luckman.2005.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-AthabascaGlacier2.Luckman.2005.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-AthabascaGlacier2.Luckman.2005.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-AthabascaGlacier2.Luckman.2005.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BakerLake.Hughes.2005.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BakerLake.Hughes.2005.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BakerLake.Hughes.2005.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BakerLake.Hughes.2005.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-BakerLake.Hughes.2005.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BakerLake.Hughes.2005.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BakerLake.Hughes.2005.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BakerLake.Hughes.2005.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BakerLake.Hughes.2005.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BakerLake.Hughes.2005.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BakerLake.Hughes.2005.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BakerLake.Hughes.2005.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BarlowPassamMtHood.Briffa.1996.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BarlowPassamMtHood.Briffa.1996.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BarlowPassamMtHood.Briffa.1996.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BarlowPassamMtHood.Briffa.1996.lpd,tree,measured,Trsgi,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BarlowPassamMtHood.Briffa.1996.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BarlowPassamMtHood.Briffa.1996.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BarlowPassamMtHood.Briffa.1996.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BarlowPassamMtHood.Briffa.1996.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BarlowPassamMtHood.Briffa.1996.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BarlowPassamMtHood.Briffa.1996.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BarlowPassamMtHood.Briffa.1996.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BarlowPassamMtHood.Briffa.1996.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BellMountain.Schweingruber.1996.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BellMountain.Schweingruber.1996.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BellMountain.Schweingruber.1996.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BellMountain.Schweingruber.1996.lpd,tree,measured,Trsgi,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BellMountain.Schweingruber.1996.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BellMountain.Schweingruber.1996.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BellMountain.Schweingruber.1996.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BellMountain.Schweingruber.1996.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BellMountain.Schweingruber.1996.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BellMountain.Schweingruber.1996.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BellMountain.Schweingruber.1996.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BellMountain.Schweingruber.1996.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2001.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2001.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2001.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2001.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-Bennington.Luckman.2001.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2001.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2001.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2001.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2001.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2001.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2001.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2001.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2013.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2013.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2013.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-Bennington.Luckman.2013.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2013.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2013.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2013.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2013.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2013.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2013.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bennington.Luckman.2013.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigBendLake.Jacoby.2003.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigBendLake.Jacoby.2003.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigBendLake.Jacoby.2003.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigBendLake.Jacoby.2003.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-BigBendLake.Jacoby.2003.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigBendLake.Jacoby.2003.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigBendLake.Jacoby.2003.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigBendLake.Jacoby.2003.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigBendLake.Jacoby.2003.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigBendLake.Jacoby.2003.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigBendLake.Jacoby.2003.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigBendLake.Jacoby.2003.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite.Parish.2000.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite.Parish.2000.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite.Parish.2000.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite.Parish.2000.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-BigWhite.Parish.2000.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite.Parish.2000.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite.Parish.2000.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite.Parish.2000.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite.Parish.2000.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite.Parish.2000.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite.Parish.2000.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite.Parish.2000.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite2.Wilson.2005.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite2.Wilson.2005.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite2.Wilson.2005.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite2.Wilson.2005.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite2.Wilson.2005.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite2.Wilson.2005.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite2.Wilson.2005.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite2.Wilson.2005.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite2.Wilson.2005.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite2.Wilson.2005.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BigWhite2.Wilson.2005.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BlanchardRiver.Luckman.2013.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BlanchardRiver.Luckman.2013.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BlanchardRiver.Luckman.2013.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BlanchardRiver.Luckman.2013.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BlanchardRiver.Luckman.2013.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BlanchardRiver.Luckman.2013.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BlanchardRiver.Luckman.2013.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BlanchardRiver.Luckman.2013.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BlanchardRiver.Luckman.2013.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BlanchardRiver.Luckman.2013.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BlanchardRiver.Luckman.2013.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bonif.Schweingruber.1996.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bonif.Schweingruber.1996.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bonif.Schweingruber.1996.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bonif.Schweingruber.1996.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-Bonif.Schweingruber.1996.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bonif.Schweingruber.1996.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bonif.Schweingruber.1996.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bonif.Schweingruber.1996.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bonif.Schweingruber.1996.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bonif.Schweingruber.1996.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bonif.Schweingruber.1996.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Bonif.Schweingruber.1996.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BorealPlateau.Graumlich.2005.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BorealPlateau.Graumlich.2005.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BorealPlateau.Graumlich.2005.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BorealPlateau.Graumlich.2005.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-BorealPlateau.Graumlich.2005.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BorealPlateau.Graumlich.2005.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BorealPlateau.Graumlich.2005.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BorealPlateau.Graumlich.2005.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BorealPlateau.Graumlich.2005.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BorealPlateau.Graumlich.2005.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BorealPlateau.Graumlich.2005.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BorealPlateau.Graumlich.2005.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BowSummit-PeytoLake.Luckman.2005.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BowSummit-PeytoLake.Luckman.2005.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BowSummit-PeytoLake.Luckman.2005.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BowSummit-PeytoLake.Luckman.2005.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-BowSummit-PeytoLake.Luckman.2005.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BowSummit-PeytoLake.Luckman.2005.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BowSummit-PeytoLake.Luckman.2005.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BowSummit-PeytoLake.Luckman.2005.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BowSummit-PeytoLake.Luckman.2005.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BowSummit-PeytoLake.Luckman.2005.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BowSummit-PeytoLake.Luckman.2005.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-BowSummit-PeytoLake.Luckman.2005.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-BurntOver.D'Arrigo.2005.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-BurntOver.D'Arrigo.2005.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-BurntOver.D'Arrigo.2005.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-BurntOver.D'Arrigo.2005.lpd,tree,measured,Trsgi,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-BurntOver.D'Arrigo.2005.lpd,tree,measured,TRW,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-BurntOver.D'Arrigo.2005.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-BurntOver.D'Arrigo.2005.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-BurntOver.D'Arrigo.2005.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-BurntOver.D'Arrigo.2005.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-BurntOver.D'Arrigo.2005.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-BurntOver.D'Arrigo.2005.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-BurntOver.D'Arrigo.2005.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-BurntOver.D'Arrigo.2005.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CameronPass.Bigler.2007.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CameronPass.Bigler.2007.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CameronPass.Bigler.2007.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CameronPass.Bigler.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-CameronPass.Bigler.2007.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CameronPass.Bigler.2007.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CameronPass.Bigler.2007.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CameronPass.Bigler.2007.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CameronPass.Bigler.2007.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CameronPass.Bigler.2007.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CameronPass.Bigler.2007.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CameronPass.Bigler.2007.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CanyonCreek.Lloyd.2002.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CanyonCreek.Lloyd.2002.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CanyonCreek.Lloyd.2002.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CanyonCreek.Lloyd.2002.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-CanyonCreek.Lloyd.2002.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CanyonCreek.Lloyd.2002.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CanyonCreek.Lloyd.2002.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CanyonCreek.Lloyd.2002.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CanyonCreek.Lloyd.2002.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CanyonCreek.Lloyd.2002.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CanyonCreek.Lloyd.2002.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CanyonCreek.Lloyd.2002.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CardinalDivide.Luckman.2001.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CardinalDivide.Luckman.2001.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CardinalDivide.Luckman.2001.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CardinalDivide.Luckman.2001.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-CardinalDivide.Luckman.2001.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CardinalDivide.Luckman.2001.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CardinalDivide.Luckman.2001.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CardinalDivide.Luckman.2001.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-CardinalDivide.Luckman.2001.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
