publication,filename,archiveType,variableType,proxyObservationType,units,rank,interpretation/variable,interpretation/variableDetail,inferredVariable,inferredVarUnits
PAGES2kv2,NAm-LaTasajera.Biondi.2001.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-LaTasajera.Biondi.2001.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-LaTasajera.Biondi.2001.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-LaTasajera.Biondi.2001.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-LaTasajera.Biondi.2001.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Manitoba.DArrigo.2006.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Manitoba.DArrigo.2006.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Manitoba.DArrigo.2006.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Manitoba.DArrigo.2006.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,degC
PAGES2kv2,NAm-Manitoba.DArrigo.2006.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Manitoba.DArrigo.2006.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Manitoba.DArrigo.2006.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Manitoba.DArrigo.2006.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Manitoba.DArrigo.2006.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Manitoba.DArrigo.2006.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Manitoba.DArrigo.2006.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Manitoba.DArrigo.2006.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-McGinnisTrail.Wiles.2013.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-McGinnisTrail.Wiles.2013.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-McGinnisTrail.Wiles.2013.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-McGinnisTrail.Wiles.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,degC
PAGES2kv2,NAm-McGinnisTrail.Wiles.2013.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-McGinnisTrail.Wiles.2013.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-McGinnisTrail.Wiles.2013.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-McGinnisTrail.Wiles.2013.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-McGinnisTrail.Wiles.2013.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-McGinnisTrail.Wiles.2013.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-McGinnisTrail.Wiles.2013.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-McGinnisTrail.Wiles.2013.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MeadowMountain.Wilson.2005.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MeadowMountain.Wilson.2005.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MeadowMountain.Wilson.2005.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MeadowMountain.Wilson.2005.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,degC
PAGES2kv2,NAm-MeadowMountain.Wilson.2005.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MeadowMountain.Wilson.2005.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MeadowMountain.Wilson.2005.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MeadowMountain.Wilson.2005.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MeadowMountain.Wilson.2005.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MeadowMountain.Wilson.2005.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MeadowMountain.Wilson.2005.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MeadowMountain.Wilson.2005.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedicineBowPeak.Briffa.1996.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedicineBowPeak.Briffa.1996.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedicineBowPeak.Briffa.1996.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedicineBowPeak.Briffa.1996.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,degC
PAGES2kv2,NAm-MedicineBowPeak.Briffa.1996.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedicineBowPeak.Briffa.1996.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedicineBowPeak.Briffa.1996.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedicineBowPeak.Briffa.1996.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedicineBowPeak.Briffa.1996.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedicineBowPeak.Briffa.1996.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedicineBowPeak.Briffa.1996.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedicineBowPeak.Briffa.1996.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedusaBay.Buckley.2003.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedusaBay.Buckley.2003.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedusaBay.Buckley.2003.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedusaBay.Buckley.2003.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,degC
PAGES2kv2,NAm-MedusaBay.Buckley.2003.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedusaBay.Buckley.2003.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedusaBay.Buckley.2003.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedusaBay.Buckley.2003.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedusaBay.Buckley.2003.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedusaBay.Buckley.2003.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedusaBay.Buckley.2003.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MedusaBay.Buckley.2003.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MinersWell.Wiles.2000.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MinersWell.Wiles.2000.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MinersWell.Wiles.2000.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MinersWell.Wiles.2000.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,degC
PAGES2kv2,NAm-MinersWell.Wiles.2000.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MinersWell.Wiles.2000.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MinersWell.Wiles.2000.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MinersWell.Wiles.2000.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MinersWell.Wiles.2000.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MinersWell.Wiles.2000.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MinersWell.Wiles.2000.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MinersWell.Wiles.2000.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountAdamsLow.Peterson.1994.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountAdamsLow.Peterson.1994.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountAdamsLow.Peterson.1994.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountAdamsLow.Peterson.1994.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,degC
PAGES2kv2,NAm-MountAdamsLow.Peterson.1994.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountAdamsLow.Peterson.1994.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountAdamsLow.Peterson.1994.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountAdamsLow.Peterson.1994.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountAdamsLow.Peterson.1994.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountAdamsLow.Peterson.1994.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountAdamsLow.Peterson.1994.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountAdamsLow.Peterson.1994.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountWashington.Graybill.1994.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountWashington.Graybill.1994.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountWashington.Graybill.1994.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountWashington.Graybill.1994.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,degC
PAGES2kv2,NAm-MountWashington.Graybill.1994.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountWashington.Graybill.1994.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountWashington.Graybill.1994.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountWashington.Graybill.1994.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountWashington.Graybill.1994.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountWashington.Graybill.1994.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountWashington.Graybill.1994.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MountWashington.Graybill.1994.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtLemon.Briffa.2002.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtLemon.Briffa.2002.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtLemon.Briffa.2002.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtLemon.Briffa.2002.lpd,tree,measured,Trsgi,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtLemon.Briffa.2002.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtLemon.Briffa.2002.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtLemon.Briffa.2002.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtLemon.Briffa.2002.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtLemon.Briffa.2002.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtLemon.Briffa.2002.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtLemon.Briffa.2002.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtLemon.Briffa.2002.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtStHelens.Briffa.1996.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtStHelens.Briffa.1996.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtStHelens.Briffa.1996.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtStHelens.Briffa.1996.lpd,tree,measured,Trsgi,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtStHelens.Briffa.1996.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtStHelens.Briffa.1996.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtStHelens.Briffa.1996.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtStHelens.Briffa.1996.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtStHelens.Briffa.1996.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtStHelens.Briffa.1996.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtStHelens.Briffa.1996.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-MtStHelens.Briffa.1996.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NabesnaMine.Jacoby.2003.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NabesnaMine.Jacoby.2003.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NabesnaMine.Jacoby.2003.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NabesnaMine.Jacoby.2003.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,degC
PAGES2kv2,NAm-NabesnaMine.Jacoby.2003.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NabesnaMine.Jacoby.2003.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NabesnaMine.Jacoby.2003.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NabesnaMine.Jacoby.2003.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NabesnaMine.Jacoby.2003.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NabesnaMine.Jacoby.2003.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NabesnaMine.Jacoby.2003.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NabesnaMine.Jacoby.2003.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nadahini.Luckman.2013.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nadahini.Luckman.2013.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nadahini.Luckman.2013.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nadahini.Luckman.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,degC
PAGES2kv2,NAm-Nadahini.Luckman.2013.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nadahini.Luckman.2013.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nadahini.Luckman.2013.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nadahini.Luckman.2013.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nadahini.Luckman.2013.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nadahini.Luckman.2013.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nadahini.Luckman.2013.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nadahini.Luckman.2013.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nakiska.Luckman.2001.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nakiska.Luckman.2001.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nakiska.Luckman.2001.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nakiska.Luckman.2001.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,degC
PAGES2kv2,NAm-Nakiska.Luckman.2001.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nakiska.Luckman.2001.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nakiska.Luckman.2001.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nakiska.Luckman.2001.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nakiska.Luckman.2001.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nakiska.Luckman.2001.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nakiska.Luckman.2001.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Nakiska.Luckman.2001.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NorthernAlaskaComposite.DArrigo.2006.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NorthernAlaskaComposite.DArrigo.2006.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NorthernAlaskaComposite.DArrigo.2006.lpd,tree,measured,Density,g/cm3,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NorthernAlaskaComposite.DArrigo.2006.lpd,tree,measured,MXD,NA,1,Temperature,Air Surface,Air Surface Temperature,degC
PAGES2kv2,NAm-NorthernAlaskaComposite.DArrigo.2006.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NorthernAlaskaComposite.DArrigo.2006.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NorthernAlaskaComposite.DArrigo.2006.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NorthernAlaskaComposite.DArrigo.2006.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NorthernAlaskaComposite.DArrigo.2006.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NorthernAlaskaComposite.DArrigo.2006.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NorthernAlaskaComposite.DArrigo.2006.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-NorthernAlaskaComposite.DArrigo.2006.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-OregonCaves.Ersek.2012.lpd,speleothem,measured,D18O,permil,1,Temperature,Air Condensationlevel,Air Condensationlevel Temperature,degC
PAGES2kv2,NAm-ParkMountain.Wilson.2005.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-ParkMountain.Wilson.2005.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-ParkMountain.Wilson.2005.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-ParkMountain.Wilson.2005.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,degC
PAGES2kv2,NAm-ParkMountain.Wilson.2005.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-ParkMountain.Wilson.2005.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-ParkMountain.Wilson.2005.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-ParkMountain.Wilson.2005.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-ParkMountain.Wilson.2005.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-ParkMountain.Wilson.2005.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-ParkMountain.Wilson.2005.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-ParkMountain.Wilson.2005.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PearlPeak.Graybill.1994.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PearlPeak.Graybill.1994.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PearlPeak.Graybill.1994.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PearlPeak.Graybill.1994.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,degC
PAGES2kv2,NAm-PearlPeak.Graybill.1994.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PearlPeak.Graybill.1994.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PearlPeak.Graybill.1994.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PearlPeak.Graybill.1994.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PearlPeak.Graybill.1994.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PearlPeak.Graybill.1994.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PearlPeak.Graybill.1994.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PearlPeak.Graybill.1994.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PethaiPeninsula.Schweingruber.1996.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PethaiPeninsula.Schweingruber.1996.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PethaiPeninsula.Schweingruber.1996.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PethaiPeninsula.Schweingruber.1996.lpd,tree,measured,Trsgi,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PethaiPeninsula.Schweingruber.1996.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PethaiPeninsula.Schweingruber.1996.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PethaiPeninsula.Schweingruber.1996.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PethaiPeninsula.Schweingruber.1996.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PethaiPeninsula.Schweingruber.1996.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PethaiPeninsula.Schweingruber.1996.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PethaiPeninsula.Schweingruber.1996.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PethaiPeninsula.Schweingruber.1996.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PeytoLake.Schweingruber.1996.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PeytoLake.Schweingruber.1996.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PeytoLake.Schweingruber.1996.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PeytoLake.Schweingruber.1996.lpd,tree,measured,Trsgi,NA,1,Temperature,Air,Air Temperature,degC
PAGES2kv2,NAm-PeytoLake.Schweingruber.1996.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PeytoLake.Schweingruber.1996.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PeytoLake.Schweingruber.1996.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PeytoLake.Schweingruber.1996.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PeytoLake.Schweingruber.1996.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PeytoLake.Schweingruber.1996.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PeytoLake.Schweingruber.1996.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PeytoLake.Schweingruber.1996.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PikePeaks.Harlan.1996.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-PikePeaks.Harlan.1996.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
